parent_product_part_number,product_part_number,product_name,vendor_Code,vendor_name,vendor_purchaser_code,MOQ,MCP,case_pk_CBM,planned_demand,vendor_earliest_ETD,MC1,MC2,BRAND,SKU,PUBBED,OH,T90_DAILY_AVG,F90_DAILY_AVG,AVG_LT,ost_ord,Next_Delivery,T90_DOS_OH,F90_DOS_OH,F90_DOS_OO,T90_BELOW,F90_BELOW,baseConsumption,bufferConsumption,baseDemand,bufferDemand,excess_demand
166463.0,139518,"Frisco Birthday Cake Dog & Cat Hat, X-Small/Small",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,1500.0,50,0.052896,1000.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1000.0,1500.0,1000.0,0.0
166463.0,139519,"Frisco Birthday Cake Dog & Cat Hat, Medium/Large",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,1500.0,25,0.070756,3108.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,3108.0,3125.0,3108.0,0.0
189514.0,162803,"Frisco Dog & Cat Birthday Bandana, Medium/Large",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,1500.0,150,0.019575,5806.0,2026-01-01 00:00:00,Hard Goods,Apparel,Frisco,162803,True,7931.0,26.42,98.7,127.0,6450.0,2026-02-16,300.19,80.35,65.35,False,True,15298.5,18062.100000000002,1500.0,3681.100000000002,2100.0
189514.0,248629,"Frisco Dog & Cat Birthday Bandana, X-Small/Small",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,1500.0,250,0.024,1277.0,2026-01-01 00:00:00,Hard Goods,Apparel,Frisco,248629,True,651.0,2.51,14.77,127.0,3750.0,2026-02-16,259.36,44.08,253.89,False,True,2289.35,2702.91,1500.0,0.0,1250.0
608198.0,608214,"Frisco Dog & Cat Birthday Bandana, Pink, Medium/Large",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,1500.0,144,0.024,1105.0,2026-01-01 00:00:00,Hard Goods,Apparel,Frisco,608214,True,3591.0,8.13,28.51,127.0,1152.0,2026-02-16,441.7,125.96,40.41,False,True,4419.05,5217.33,1584.0,474.3299999999999,576.0
608198.0,608206,"Frisco Dog & Cat Birthday Bandana, Pink, X-Small/Small",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,1500.0,288,0.024,757.0,2026-01-01 00:00:00,Hard Goods,Apparel,Frisco,608206,True,1112.0,4.17,12.39,127.0,864.0,2026-02-16,266.67,89.75,69.73,False,True,1920.45,2267.37,1728.0,291.3699999999999,288.0
126779.0,112070,"Frisco Steel-Framed Elevated Dog Bed, Green, Small",B3722,"CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,",KNGO1,252.0,6,0.04983345,252.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,112070,True,594.0,1.14,1.43,104.0,0.0,,521.05,415.38,0.0,False,False,188.76,228.79999999999998,252.0,0.0,252.0
126779.0,112071,"Frisco Steel-Framed Elevated Dog Bed, Green, Medium",B3722,"CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,",KNGO1,252.0,6,0.05881245,252.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,112071,True,711.0,2.29,5.29,104.0,606.0,2026-02-25,310.48,134.4,114.56,False,False,698.28,846.4,252.0,0.0,252.0
126779.0,99229,"Frisco Steel-Framed Elevated Dog Bed, Brown, Medium",B3722,"CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,",KNGO1,252.0,6,0.05881245,252.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,99229,True,742.0,5.70,11.88,104.0,1410.0,2025-11-28,130.18,62.46,118.69,False,True,1568.16,1900.8000000000002,252.0,0.0,252.0
126779.0,112068,"Frisco Steel-Framed Elevated Dog Bed, Terracotta, Large",B3722,"CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,",KNGO1,250.0,5,0.0636771,250.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,112068,True,535.0,5.99,13.1,104.0,1840.0,2025-11-28,89.32,40.84,140.46,True,True,1729.2,2096.0,250.0,0.0,250.0
126779.0,112076,"Frisco Steel-Framed Elevated Dog Bed, Gray, Large",B3722,"CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,",KNGO1,250.0,5,0.0636771,250.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,112076,True,2525.0,12.21,26.27,104.0,4210.0,2025-11-28,206.8,96.12,160.26,False,True,3467.64,4203.2,250.0,0.0,250.0
233505.0,206905,"Frisco Microfiber Towel for Cats and Dogs, 1 count",P18360,PETENGREAT CO LTD,JADESCHACK,720.0,72,0.174375,1080.0,2026-01-01 00:00:00,Hard Goods,Beauty & Grooming,Frisco,206905,True,2184.0,8.91,14.21,140.0,2232.0,2026-01-16,245.12,153.69,157.07,False,False,2387.28,2785.1600000000003,720.0,0.0,1080.0
233469.0,206869,"Frisco Soft Bristle Slicker Dog Brush, Small",P18360,PETENGREAT CO LTD,JADESCHACK,720.0,72,0.0469596749399999,720.0,2026-01-01 00:00:00,Hard Goods,Beauty & Grooming,Frisco,206869,True,2195.0,14.23,18.65,140.0,3456.0,2025-11-24,154.25,117.69,185.31,False,True,3133.2,3655.3999999999996,720.0,0.0,720.0
295456.0,269032,"Frisco Embroidered Bones Microfiber Dog Bath Towel, Gray, Large",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,480.0,60,0.13034,480.0,2026-01-01 00:00:00,Hard Goods,Beauty & Grooming,Frisco,269032,True,2526.0,6.56,11.88,143.0,480.0,2026-01-06,385.06,212.63,40.4,False,False,2031.4800000000002,2364.1200000000003,480.0,0.0,480.0
126783.0,99232,"Frisco Replacement Cover for Steel-Framed Elevated Dog Bed, Brown, L: 43.7-in L x 32.4-in W, 1 count",B3722,"CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,",KNGO1,264.0,24,0.04941,432.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,99232,True,2482.0,9.16,31.68,104.0,2040.0,2025-11-28,270.96,78.35,64.39,False,True,4181.76,5068.8,264.0,546.8000000000002,0.0
260236.0,276585,"Frisco Heavy Duty Enhanced Lock Double Door Fold & Carry Wire Dog Crate & Mat Kit, Red, Large",B3722,Cambodia JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,150.0,1,0.08799525,150.0,2026-01-01 00:00:00,Hard Goods,Containment & Gear,Frisco,276585,True,130.0,0.53,0.43,93.0,0.0,,245.28,302.33,0.0,False,False,52.03,64.07,150.0,0.0,150.0
191898.0,165206,"Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Beige, XX-Large",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,252.0,6,0.48585,252.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,165206,True,215.0,0.97,2.76,143.0,0.0,,221.65,77.9,0.0,False,True,471.96,549.24,252.0,334.24,0.0
191898.0,165203,"Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Beige, Medium",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,248.0,8,0.200928,248.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,165203,True,715.0,1.88,5.28,143.0,248.0,2025-12-12,380.32,135.42,46.97,False,True,902.88,1050.72,248.0,87.72000000000003,160.0
193136.0,984598,"Frisco Tie Out Cable, 40-ft",B3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,200.0,4,0.01204125,440.0,2026-01-01 00:00:00,Hard Goods,"Leashes, Collars & Harnesses",Frisco,984598,True,213.0,7.30,9.1,104.0,1588.0,2025-11-28,29.18,23.41,174.51,True,True,1201.2,1456.0,200.0,0.0,440.0
156551.0,144812,"Frisco Sherpa Cat & Dog Throw Blanket, Light Gray Basketweave, Large",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,288.0,48,0.27300265357218,288.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,144812,True,1030.0,1.93,9.23,143.0,288.0,2026-01-27,533.68,111.59,31.2,False,True,1578.3300000000002,1836.77,288.0,518.77,0.0
191898.0,232171,"Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Gray, Small",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,248.0,8,0.1449,248.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,232171,True,805.0,2.09,7.11,143.0,576.0,2026-01-06,385.17,113.22,81.01,False,True,1215.81,1414.89,248.0,33.8900000000001,208.0
399656.0,373445,Frisco Hexagon Wall Mounted Cat Wall Shelf,3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,100.0,1,0.0345041179150084,100.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,373445,True,570.0,1.23,4.19,127.0,200.0,2026-01-15,463.41,136.04,47.73,False,False,649.45,766.7700000000001,100.0,0.0,100.0
236723.0,210135,"Frisco Long Faux Fur Donut Cat & Dog Bed, Sand, Small",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,252.0,12,0.432001399681889,252.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,210135,True,1307.0,2.97,11.71,143.0,372.0,2026-01-27,440.07,111.61,31.77,False,True,2002.41,2330.29,252.0,651.29,0.0
1016294.0,1016302,Frisco Dog Tie-Out Stake,B3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,204.0,6,0.038325,204.0,2026-01-01 00:00:00,Hard Goods,"Leashes, Collars & Harnesses",Frisco,1016302,True,915.0,3.57,7.4,104.0,1284.0,2026-02-25,256.3,123.65,173.51,False,False,976.8000000000001,1184.0,204.0,0.0,204.0
360144.0,333898,"Frisco Faux Long Fur Bolster Cat & Dog Couch Cover, Sand",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,252.0,6,0.247502405711042,252.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,333898,True,1224.0,1.69,9.84,143.0,0.0,,724.26,124.39,0.0,False,True,1682.6399999999999,1958.16,252.0,734.1600000000001,0.0
263030.0,236538,"Frisco 41-in Faux Fur Cat Tree, Gray",P19403,"SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD",JADESCHACK,50.0,1,0.06448,800.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,236538,True,1160.0,5.33,8.17,119.0,1840.0,2025-12-17,217.64,141.98,225.21,False,False,1200.99,1429.75,50.0,0.0,800.0
263039.0,236547,"Frisco 40-in Faux Fur Cat Tree & Condo, Gray",P19360,FORTUNATE PTE. LTD.,JADESCHACK,300.0,1,0.0638594482930318,1100.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,236547,True,0.0,1.90,9.44,124.0,2040.0,2025-12-12,0.0,0.0,216.1,True,True,1434.8799999999999,1699.1999999999998,300.0,0.0,1100.0
263033.0,236542,"Frisco 55-in Faux Fur Cat Tree & Condo, Dark Charcoal",P19403,"SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD",JADESCHACK,50.0,1,0.08673,250.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,236542,True,1297.0,2.97,6.34,119.0,762.0,2026-01-07,436.7,204.57,120.19,False,False,931.98,1109.5,50.0,0.0,250.0
193067.0,166379,"Frisco Tie Out Cable, Small, 10-ft",B3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,200.0,10,0.003521875,200.0,2026-01-01 00:00:00,Hard Goods,"Leashes, Collars & Harnesses",Frisco,166379,True,161.0,1.64,2.0,104.0,520.0,2025-11-28,98.17,80.5,260.0,True,True,264.0,320.0,200.0,0.0,200.0
336159.0,309857,"Frisco Stainless Steel Cat Litter Box, Large, 23-in",B3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,3000.0,6,0.05359725,3000.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,3000.0,3000.0,3000.0,0.0
236723.0,210134,"Frisco Long Faux Fur Donut Cat & Dog Bed, Silver, Medium",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,256.0,8,0.478127323692519,256.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,210134,True,1398.0,3.21,12.9,143.0,512.0,2026-01-27,435.51,108.37,39.69,False,True,2205.9,2567.1,256.0,657.0999999999999,0.0
167083.0,300634,"Frisco Tent Covered Cat & Dog Bed, Gray, Medium",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,256.0,8,0.258554513136975,256.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,300634,True,1753.0,6.17,24.71,143.0,960.0,2026-02-03,284.12,70.94,38.85,False,True,4225.41,4917.29,256.0,2204.29,0.0
325576.0,289341,"Frisco Animal Series Cat Condo, Sloth",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,100.0,1,0.0597479518571981,100.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,289341,True,358.0,1.09,4.44,127.0,448.0,2026-01-01,328.44,80.63,100.9,False,True,688.2,812.5200000000001,100.0,6.5200000000000955,93.0
193012.0,166310,Frisco Cat Metal Litter Scoop,B3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,960.0,48,0.05103,960.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,960.0,960.0,960.0,0.0
140594.0,113290,"Frisco Faux Suede Donut Cuddler Cat & Dog Bed, Brown, Medium",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,256.0,8,0.416003369612737,256.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,113290,True,851.0,3.50,13.29,143.0,616.0,2026-02-03,243.14,64.03,46.35,False,True,2272.5899999999997,2644.71,256.0,1177.71,0.0
396587.0,370373,"Filter Foam Replacement Filter for Drinkwell Lotus, Avalon, Pagoda, Sedona & 360 Stainless Steel Dog & Cat Water Fountains, 2 count",B3722,Cambodia JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,1080.0,120,0.0834204372552948,1200.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1200.0,1200.0,1200.0,0.0
155158.0,128073,"Frisco 28-in Faux Fur Cat Tree & Condo, Cream",B3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)",JADESCHACK,100.0,1,0.03337,100.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,128073,True,161.0,1.22,1.86,137.0,100.0,2026-03-12,131.97,86.56,53.76,True,True,306.90000000000003,358.98,100.0,97.98000000000002,2.0
240933.0,214363,Frisco Modern Elevated Cat Bed,3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,100.0,1,0.0408377646277859,100.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,214363,True,652.0,2.42,5.88,127.0,619.0,2025-12-16,269.42,110.88,105.27,False,True,911.4,1076.04,100.0,0.0,100.0
204585.0,177904,"Frisco 47.5-in Modern Cat Tree & Condo, Natural",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,100.0,1,0.076232099402542,100.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,177904,True,1043.0,2.92,6.72,127.0,697.0,2026-01-01,357.19,155.21,103.72,False,False,1041.6,1229.76,100.0,0.0,100.0
240956.0,214387,"Frisco 64-in Cat Tree with Hammock, Condo, 2 Top Perches with Bed, Dark Charcoal",B3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)",JADESCHACK,100.0,1,0.0961,500.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,214387,True,2825.0,5.81,15.51,137.0,697.0,2026-02-11,486.23,182.14,44.94,False,False,2559.15,2993.43,100.0,0.0,500.0
155168.0,128083,"Frisco 24-in 2-Story Faux Fur Cat Condo, Cream",7701,TIANJIN QINGQUAN PET PRODUCTS CO. LTD,JADESCHACK,100.0,1,0.11921175,100.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,128083,True,733.0,5.47,9.14,136.0,750.0,2026-01-05,134.0,80.2,82.06,True,True,1498.96,1754.88,100.0,271.8800000000001,0.0
240953.0,214384,"Frisco 73-in Cat Tree with Hammock, Condo, Lounge Basket, Top Perch & Bed, Dark Charcoal",B3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)",JADESCHACK,100.0,1,0.106392,100.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,214384,True,657.0,1.91,2.65,137.0,130.0,2026-03-10,343.98,247.92,49.06,False,False,437.25,511.45,100.0,0.0,100.0
204588.0,177907,"Frisco 28.5-in Modern Cat Tree & Condo, Natural",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,100.0,1,0.0544509703073835,100.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,177907,True,219.0,1.03,1.73,127.0,200.0,2026-01-29,212.62,126.59,115.61,False,True,268.15,316.59,100.0,0.0,100.0
119897.0,163742,"Frisco 52-in Faux Fur Cat Tree & Condo, Blue",B3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)",JADESCHACK,100.0,1,0.064896,100.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,163742,True,180.0,2.00,3.66,137.0,205.0,2025-12-01,90.0,49.18,56.01,True,True,603.9,706.38,100.0,321.38,0.0
156551.0,144811,"Frisco Sherpa Cat & Dog Throw Blanket, Light Gray Basketweave, Small",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,288.0,48,0.169000821341774,384.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,144811,True,1187.0,3.18,10.85,143.0,288.0,2026-01-06,373.27,109.4,26.54,False,True,1855.35,2159.15,384.0,684.1500000000001,0.0
360110.0,333864,"Frisco Sherpa Self-Warming High-Walled Bolster Small Cat Bed, Calico Cat",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,252.0,12,0.199421938371297,252.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,333864,True,6522.0,26.12,64.54,143.0,1236.0,2026-01-27,249.69,101.05,19.15,False,True,11036.340000000002,12843.460000000001,252.0,5085.460000000001,0.0
323016.0,296671,"Frisco Elevated Modern Wrought Iron Cat Bed with Long Faux Fur Cushion, One Tier",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,100.0,1,0.0317366613043542,100.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,296671,True,680.0,2.47,8.41,127.0,667.0,2026-01-15,275.3,80.86,79.31,False,True,1303.55,1539.03,100.0,192.02999999999997,0.0
263025.0,236533,"Frisco 21-in Sisal Cat Scratching Post with Toy & Groomer, Gray, 1 count",P19403,"SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD",JADESCHACK,50.0,1,0.026418,50.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,236533,True,1122.0,3.56,5.72,119.0,143.0,2026-01-07,315.17,196.15,25.0,False,False,840.8399999999999,1001.0,50.0,0.0,50.0
236723.0,230722,"Frisco Long Faux Fur Donut Cat & Dog Bed, Smoky Gray, X-Large",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,252.0,4,0.701805684601488,256.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,230722,True,746.0,1.79,6.21,143.0,0.0,,416.76,120.13,0.0,False,True,1061.91,1235.79,256.0,489.78999999999996,0.0
816654.0,816686,"Frisco Plush Cat & Dog Throw Blanket, Leopard Heart Paws, 40-in",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,504.0,18,0.0405502783235155,576.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,816686,True,6218.0,10.34,33.98,127.0,1296.0,2026-01-22,601.35,182.99,38.14,False,False,5266.9,6218.339999999999,504.0,0.0,576.0
236723.0,230720,"Frisco Long Faux Fur Donut Cat & Dog Bed, Smoky Gray, Medium",B000064,PM&J LLC - DIRECT IMPORT,JADESCHACK,256.0,8,0.478127323692519,496.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,230720,True,2755.0,7.10,32.63,143.0,1128.0,2026-02-03,388.03,84.43,34.57,False,True,5579.7300000000005,6493.370000000001,496.0,2610.370000000001,0.0
279020.0,252556,"Frisco Sofa Pet Bed with Removable Cover, Gray, Medium",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,100.0,1,0.215674048173044,104.0,2026-01-01 00:00:00,Hard Goods,Beds & Furniture,Frisco,252556,True,640.0,1.37,5.84,127.0,229.0,2026-01-26,467.15,109.59,39.21,False,True,905.1999999999999,1068.72,100.0,199.72000000000003,0.0
