parent_product_part_number,product_part_number,product_name,vendor_Code,vendor_name,vendor_purchaser_code,MOQ,MCP,case_pk_CBM,planned_demand,vendor_earliest_ETD,MC1,MC2,BRAND,SKU,PUBBED,OH,T90_DAILY_AVG,F90_DAILY_AVG,AVG_LT,ost_ord,Next_Delivery,T90_DOS_OH,F90_DOS_OH,F90_DOS_OO,T90_BELOW,F90_BELOW,baseConsumption,bufferConsumption,baseDemand,bufferDemand,excess_demand
201482.0,308868,"Frisco Step-In Cat Scratcher Toy with Catnip, Constellations",P27093,SPORTPET DESIGNS LLC - PL,KNGO1,1500.0,4,0.0671000491919999,7028.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,308868,True,3038.0,50.28,162.47,107.0,23024.0,2026-02-06,60.42,18.7,141.71,True,True,21933.45,26482.61,1500.0,420.6100000000006,6604.0
173908.0,147067,"Frisco Monkey Plush with Rope Squeaky Dog Toy, Medium/Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224.0,36,0.0594017321287868,6012.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,147067,True,100117.0,121.61,450.43,143.0,0.0,,823.26,222.27,0.0,False,False,77023.53,89635.57,1224.0,0.0,6012.0
189624.0,162914,"Frisco Birthday Fetch Squeaky Tennis Ball Dog Toy, Medium, 3 count",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1008.0,48,0.0459205951268957,5520.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,5520.0,5520.0,5520.0,0.0
201428.0,174739,"Frisco Giraffe Bobberz Plush Squeaky Dog Toy, Large/X-Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200.0,24,0.0869463944700855,5328.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,5328.0,5328.0,5328.0,0.0
193063.0,166361,"Frisco Sparkle Fish Plush Cat Toy with Catnip, 2 count",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200.0,120,0.0219426042908379,5760.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,5760.0,5760.0,5760.0,0.0
1096942.0,1096966,"Frisco Spring Ruffle Dog & Cat Dress, Gingham, Large",P18936,"PETPARTY PRODUCTS CO., LTD",MWILSON,1536.0,48,0.0384,257.87851612142856,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,257.87851612142856,1536.0,257.87851612142856,0.0
201482.0,347219,"Frisco Step-In Cat Scratcher Toy with Catnip, Tropical Paradise",P27093,SPORTPET DESIGNS LLC - PL,KNGO1,1500.0,4,0.0671000491919999,4252.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,347219,True,855.0,72.59,126.91,107.0,7116.0,2026-03-04,11.78,6.74,56.07,True,True,17132.85,20686.329999999998,4252.0,12715.329999999998,0.0
290861.0,264424,"Frisco Birthday Volcano & Dinosaurs Hide & Seek Puzzle Plush Squeaky Dog Toy, Small/Medium",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200.0,12,0.104403044347564,4212.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,4212.0,4212.0,4212.0,0.0
193220.0,166518,"Frisco Scratch & Roll Scratcher Cat Toy Refills, 2 count",P27093,SPORTPET DESIGNS LLC - PL,KNGO1,1224.0,36,0.129214,3960.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,3960.0,3960.0,3960.0,0.0
173847.0,147013,"Frisco Fox Plush Squeaky Dog Toy, Small/Medium",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224.0,36,0.0576014930109464,3816.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,3816.0,3816.0,3816.0,0.0
1055166.0,1055182,"Frisco Beef Flavored Twist Bone Nylon Chew Dog Toy for Heavy Chewers, Medium",P26130,CAITEC INC - PL,MWILSON,2544.0,48,0.03206372,2544.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,1055182,True,11017.0,47.66,90.61,84.0,3216.0,2026-01-01,231.16,121.59,35.49,False,False,10148.32,12685.4,2544.0,0.0,2544.0
201426.0,204559,"Frisco Unicorn Stuffing-Free Flat Plush Squeaky Dog Toy, Purple, Medium/Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224.0,36,0.0395865390943044,2808.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,2808.0,2808.0,2808.0,0.0
179577.0,152800,"Frisco Fetch Squeaky TPR Ball Dog Toy, Blue, Medium, 1 count",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1800.0,36,0.0141684131447921,1800.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1800.0,1800.0,1800.0,0.0
173820.0,146980,"Frisco Bear Plush Squeaky Dog Toy, Small/Medium",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200.0,60,0.0869465353233206,2220.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,2220.0,2220.0,2220.0,0.0
919390.0,919398,"Frisco Peapod & Peas 2-in-1 Rip for Surprise Plush Squeaky Dog Toy, Small",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200.0,60,0.0496008035262916,2400.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,919398,True,20092.0,59.29,154.15,143.0,11100.0,2026-01-26,338.88,130.34,72.01,False,True,26359.65,30675.850000000002,1200.0,0.0,2400.0
193086.0,837758,"Frisco Foldable Play Tunnel with Mesh Cat Toy, Baltic Teal",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,1536.0,48,0.0536594610388071,1584.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,837758,True,4528.0,23.97,39.64,127.0,5232.0,2025-12-16,188.9,114.23,131.99,False,True,6144.2,7254.12,1536.0,0.0,1584.0
1096942.0,1096950,"Frisco Spring Ruffle Dog & Cat Dress, Gingham, Small",P18936,"PETPARTY PRODUCTS CO., LTD",MWILSON,1536.0,48,0.0264,459.7327992285714,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,459.7327992285714,1536.0,459.7327992285714,0.0
373450.0,347217,"Frisco Single-Wide Cat Scratcher Toy with Catnip, 2 count, Tropical Paradise",P27093,SPORTPET DESIGNS LLC - PL,KNGO1,1503.0,9,0.06167019924,1503.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,347217,True,549.0,24.44,40.99,107.0,3006.0,2026-02-06,22.46,13.39,73.33,True,True,5533.650000000001,6681.37,1503.0,3126.37,0.0
201480.0,347213,"Frisco Nesting Cat Scratcher Toy with Catnip, Modern Terrazzo",P27093,SPORTPET DESIGNS LLC - PL,KNGO1,1500.0,4,0.0595249475999999,1500.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,347213,True,1700.0,15.70,43.28,107.0,2084.0,2026-03-04,108.28,39.28,48.15,False,True,5842.8,7054.64,1500.0,3270.6400000000003,0.0
201478.0,347221,"Frisco Wave Cat Scratcher Toy with Catnip, Tropical Paradise",P27093,SPORTPET DESIGNS LLC - PL,KNGO1,1500.0,6,0.061210151392,1500.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,347221,True,1938.0,28.41,53.46,107.0,3000.0,2026-02-06,68.22,36.25,56.12,True,True,7217.1,8713.98,1500.0,3775.9799999999996,0.0
1096942.0,1096958,"Frisco Spring Ruffle Dog & Cat Dress, Gingham, Medium",P18936,"PETPARTY PRODUCTS CO., LTD",MWILSON,1536.0,48,0.0312,397.29994955,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,397.29994955,1536.0,397.29994955,0.0
167101.0,140166,Frisco 35-in Foldable Crinkle Play Tunnel with 1 Window,3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,1312.0,16,0.0634912913023416,1312.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,140166,True,2117.0,10.40,27.53,127.0,3952.0,2025-12-01,203.56,76.9,143.55,False,True,4267.150000000001,5037.99,1312.0,0.0,1312.0
201463.0,174775,"Frisco Latex Squeaky Puppy Toy, Blue, X-Small/Small",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,1296.0,144,0.044172377718323,1296.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1296.0,1296.0,1296.0,0.0
240417.0,213844,Frisco Plush Dangly Egg Buddy Cat Toy with Catnip,3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,1280.0,256,0.0323047348228578,1280.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1280.0,1280.0,1280.0,0.0
189547.0,162836,"Frisco Birthday Bear Plush Squeaky Dog Toy, Medium",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224.0,36,0.0716049279936029,1224.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,162836,True,10313.0,43.03,88.93,143.0,7056.0,2026-01-26,239.67,115.97,79.34,False,True,15207.03,17697.07,1224.0,328.0699999999997,864.0
290858.0,264422,"Frisco Birthday TPR Fetch Bone Squeaky Dog Toy, Medium/Large, 2 count",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200.0,24,0.0321484166406674,1200.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1200.0,1200.0,1200.0,0.0
1096942.0,1099190,"Frisco Spring Ruffle Dog & Cat Dress, Gingham, X-Large",P18936,"PETPARTY PRODUCTS CO., LTD",MWILSON,1536.0,48,0.0384,311.6254764071429,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,311.6254764071429,1536.0,311.6254764071429,0.0
297425.0,271001,"Frisco Camping Squirrel Plush Squeaky Dog Toy, Small/Medium",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200.0,60,0.0594009622875347,1200.0,2026-01-01 00:00:00,Hard Goods,Toys,Frisco,271001,True,64.0,17.89,36.25,143.0,1800.0,2026-01-26,3.58,1.77,49.66,True,True,6198.75,7213.75,1200.0,5349.75,0.0
206849.0,173778,"Frisco Medium Dog Training & Potty Pads, 21 x 21-in, Unscented, 100 count",P000486,TIANJIN YIYI HYGIENE PRODUCTS CO. LTD,KNGO1,800.0,4,0.0594414308452673,9352.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,173778,True,36135.0,200.17,227.35,126.0,11244.0,2025-11-21,180.52,158.94,49.46,False,False,35011.9,41377.7,800.0,0.0,9352.0
117273.0,191971,"Frisco X-Large Premium Dog Training & Potty Pads, 28 x 34-in, Scented, 40 count",3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,250.0,1,0.026881875,2075.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,191971,True,10004.0,57.73,67.98,104.0,6897.0,2025-11-20,173.29,147.16,101.46,False,False,8973.36,10876.800000000001,250.0,0.0,2075.0
253966.0,309796,"Frisco X-Large Ultra Premium Non-Skid Dog Training & Potty Pads, 28 x 34-in, Unscented, 75 count",3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,250.0,1,0.05535,1451.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,309796,True,5939.0,30.78,36.07,104.0,3718.0,2026-01-08,192.95,164.65,103.08,False,False,4761.24,5771.2,250.0,0.0,1451.0
253969.0,227454,"Frisco Giant Ultra Premium Non-Skid Dog Training & Potty Pads, 27.5 x 44-in, Unscented, 50 count",3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,250.0,1,0.04491125,1086.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,227454,True,4320.0,31.04,36.4,104.0,4837.0,2025-11-20,139.18,118.68,132.88,False,False,4804.8,5824.0,250.0,0.0,1086.0
253972.0,227456,"Frisco Large Charcoal Dog Training & Potty Pads, 22 x 23-in, Unscented, 50 count",P000486,TIANJIN YIYI HYGIENE PRODUCTS CO. LTD,KNGO1,800.0,4,0.0561616983036198,800.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,227456,True,4622.0,20.72,23.96,126.0,1408.0,2025-12-26,223.07,192.9,58.76,False,False,3689.84,4360.72,800.0,0.0,800.0
342001.0,315715,"Frisco Washable Dog Potty Pads, Beige, 30 x 32-in, Unscented, 2 count",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,414.0,18,0.078585,414.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,315715,True,1444.0,4.08,5.69,127.0,414.0,2026-02-16,353.92,253.78,72.76,False,False,881.95,1041.27,414.0,0.0,414.0
253978.0,227463,"Frisco Giant Charcoal Dog Training & Potty Pads, 27.5 x 44-in, Unscented, 30 count",P000486,TIANJIN YIYI HYGIENE PRODUCTS CO. LTD,KNGO1,400.0,4,0.0823044888494396,400.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,227463,True,1550.0,8.09,10.11,126.0,800.0,2025-11-28,191.59,153.31,79.13,False,False,1556.9399999999998,1840.02,400.0,0.0,400.0
176617.0,149803,"Frisco Disposable Female Dog Diapers, X-Small, 12 count",P000486,TIANJIN YIYI HYGIENE PRODUCTS CO. LTD,KNGO1,312.0,24,0.0438622737607217,312.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,149803,True,1671.0,7.21,7.93,126.0,672.0,2025-12-26,231.76,210.72,84.74,False,False,1221.22,1443.26,312.0,0.0,312.0
176617.0,149805,"Frisco Disposable Female Dog Diapers,, Medium, 30 count",P000486,TIANJIN YIYI HYGIENE PRODUCTS CO. LTD,KNGO1,304.0,8,0.0727462710679275,304.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,149805,True,1315.0,5.18,5.43,126.0,304.0,2026-01-02,253.86,242.17,55.99,False,False,836.2199999999999,988.26,304.0,0.0,304.0
176617.0,149804,"Frisco Disposable Female Dog Diapers, Small, 30 count",P000486,TIANJIN YIYI HYGIENE PRODUCTS CO. LTD,KNGO1,300.0,12,0.0758535564985895,300.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,149804,True,1395.0,6.21,7.26,126.0,300.0,2026-01-09,224.64,192.15,41.32,False,False,1118.04,1321.32,300.0,0.0,300.0
176617.0,149807,"Frisco Disposable Female Diapers, X-Large, 12 count",P000486,TIANJIN YIYI HYGIENE PRODUCTS CO. LTD,KNGO1,300.0,12,0.0530960895202844,300.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,149807,True,931.0,6.61,6.83,126.0,840.0,2025-12-26,140.85,136.31,122.99,False,False,1051.82,1243.06,300.0,0.0,300.0
253966.0,227450,"Frisco X-Large Ultra Premium Non-Skid Dog Training & Potty Pads, 28 x 34-in, Unscented, 21 count",3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,252.0,4,0.07425,252.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,227450,True,845.0,6.39,6.81,104.0,848.0,2025-11-28,132.24,124.08,124.52,False,False,898.92,1089.6,252.0,0.0,252.0
253957.0,227442,"Frisco X-Large Eco-Conscious Dog Training & Potty Pads, 28 x 34-in, Unscented, 40 count",P000486,TIANJIN YIYI HYGIENE PRODUCTS CO. LTD,KNGO1,250.0,1,0.0262189178478738,250.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,227442,True,3323.0,19.26,23.87,126.0,2478.0,2025-11-21,172.53,139.21,103.81,False,False,3675.98,4344.34,250.0,0.0,250.0
117279.0,191969,"Frisco Large Premium Dog Training & Potty Pads, 22 x 23-in, Scented, 150 count",3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,250.0,1,0.03555,250.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,191969,True,9924.0,46.61,54.8,104.0,5038.0,2025-11-20,212.92,181.09,91.93,False,False,7233.599999999999,8768.0,250.0,0.0,250.0
253963.0,309795,"Frisco Large Ultra Premium Non-Skid Dog Training & Potty Pads, 22 x 23-in, Unscented, 300 count",3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,250.0,1,0.09717,250.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,309795,True,511.0,4.06,4.8,104.0,540.0,2025-11-28,125.86,106.46,112.5,False,False,633.6,768.0,250.0,0.0,250.0
862718.0,862726,"Frisco Indoor Dog Grass Potty Replacement Pad, 19 x 19-in",3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,108.0,12,0.056889,108.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,862726,True,251.0,2.27,2.7,104.0,492.0,2025-11-28,110.57,92.96,182.22,False,True,356.40000000000003,432.0,108.0,0.0,108.0
253990.0,227474,"Frisco Training Pad Holder, 24-in x 24-in",3722,JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,KNGO1,104.0,8,0.153216,104.0,2026-01-01 00:00:00,Hard Goods,Waste Management,Frisco,227474,True,3732.0,16.80,19.43,104.0,1208.0,2026-01-08,222.14,192.07,62.17,False,False,2564.7599999999998,3108.8,104.0,0.0,104.0
,3617902,"Frisco Faux Suede Bolster Cat & Dog Bed, Navy, Large",PMJ,PMJ,JADESCHACK,,4,0.256,1532.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1532.0,,1532.0,0.0
,3617894,"Frisco Faux Suede Bolster Cat & Dog Bed, Navy, Medium",PMJ,PMJ,JADESCHACK,,4,0.15925,2452.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,2452.0,,2452.0,0.0
,3617918,"Frisco Faux Suede Bolster Cat & Dog Bed, Navy, Small",PMJ,PMJ,JADESCHACK,,6,0.1274,1287.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1287.0,,1287.0,0.0
,3626630,"Frisco Faux Suede Pillow Cat & Dog Bed with Removable Cover, Brown, Large",PMJ,PMJ,JADESCHACK,,12,0.755115909119999,668.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,668.0,,668.0,0.0
,3626622,"Frisco Faux Suede Pillow Cat & Dog Bed with Removable Cover, Khaki Green, Large",PMJ,PMJ,JADESCHACK,,12,0.755115909119999,1024.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1024.0,,1024.0,0.0
,3601926,"Frisco Plush Orthopedic Front Bolster Cat & Dog Bed w/Removable Cover, Beige, X-Large",PMJ,PMJ,JADESCHACK,,0,0.0,460.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,460.0,,460.0,
,3601934,"Frisco Plush Orthopedic Front Bolster Cat & Dog Bed w/Removable Cover, Gray, X-Large",PMJ,PMJ,JADESCHACK,,0,0.0,766.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,766.0,,766.0,
,3601942,"Frisco Plush Orthopedic Front Bolster Cat & Dog Bed w/Removable Cover, Gray, XX-Large",PMJ,PMJ,JADESCHACK,,0,0.0,386.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,386.0,,386.0,
,3601950,"Frisco Plush Orthopedic Front Bolster Cat & Dog Bed w/Removable Cover, Gray, XXX-Large",PMJ,PMJ,JADESCHACK,,0,0.0,386.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,386.0,,386.0,
,3617926,"Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Gray, XXX-Large",PMJ,PMJ,JADESCHACK,,5,0.554338125,613.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,613.0,,613.0,0.0
,3619374,"Frisco Sherpa Bolster Cat & Dog Bed, Light Gray Basketweave, Medium",PMJ,PMJ,JADESCHACK,,8,0.3536,766.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,766.0,,766.0,0.0
,3619382,"Frisco Sherpa Bolster Cat & Dog Bed, Navy Herringbone, Medium",PMJ,PMJ,JADESCHACK,,8,0.3536,821.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,821.0,,821.0,0.0
,3619390,"Frisco Sherpa Bolster Cat & Dog Bed, Southwest Stripe, Medium",PMJ,PMJ,JADESCHACK,,8,0.3536,564.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,564.0,,564.0,0.0
,3619398,"Frisco Sherpa Bolster Cat & Dog Bed, Gray, Medium",PMJ,PMJ,JADESCHACK,,8,0.3536,613.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,613.0,,613.0,0.0
,3628142,"Frisco Velvet Quilted Bolster Cat & Dog Bed, Beige, Large",PMJ,PMJ,JADESCHACK,,8,0.755115909119999,386.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,386.0,,386.0,0.0
,3628118,"Frisco Velvet Quilted Bolster Cat & Dog Bed, Gray, Large",PMJ,PMJ,JADESCHACK,,8,0.755115909119999,766.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,766.0,,766.0,0.0
,2085558,Frisco Capybara Muscle Plush,P20837,KIDS FIRST ASIA CO LTD,KNGO1,2500.0,24,0.11248,2500.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,2500.0,2520.0,2500.0,0.0
,2085542,Frisco Capybara Plush Squeaky Dog Toy,P20837,KIDS FIRST ASIA CO LTD,KNGO1,2500.0,18,0.067032,2500.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,2500.0,2502.0,2500.0,0.0
,2085606,"Frisco Character Variety Pack Cat Toy with Silvervine & Catnip, 4 or 5 count",3755,"HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.",JADESCHACK,1500.0,72,0.032042085076992,1500.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1500.0,1512.0,1500.0,0.0
,2029310,Frisco Super Jumbo XL Cat Kicker,P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200.0,72,0.075702,1200.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1200.0,1224.0,1200.0,0.0
,2031726,Frisco Super Jumbo XL Cat Kicker,P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200.0,48,0.05016,1200.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1200.0,1200.0,1200.0,0.0
,2032726,Frisco Wool Cat Toys,P000421,PETTINGZOO SHANGHAI LIMITED,MWILSON,1500.0,48,0.02184,1500.0,2026-01-01 00:00:00,,,,,,0.0,,,129.73958333333334,0.0,,,,,,,0.0,1500.0,1536.0,1500.0,0.0
